Numéro de projet,Numéro de client (facturé),Numéro de client (livré à),Numéro du produit,Devise étrangère,Prix,Prix coûtant régulier ou prix de détail sugg.,Prix détail (T) / coûtant (F),Quantité à recevoir,Escompte - Pourcentage,Sous-total,Code de taxe provinciale,Code de taxe fédérale,Escompte - Montant fixe,Code de produit (fournisseur),Numéro séquentiel de la commande client,Numéro séquentiel de commande,Code d'activité,Description,Numéro de la ligne,Quantité reçue,Poste d'achat,Quantité commandée,Code identification unique,Numéro séquentiel,Numéro du fournisseur,Commande en retard (T/F),"Type de facturation (1=n/a, 2=cpte ouv., 3=réq.)",Activité d'attribution
0000020005,SIX-PINTS-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000063,06100,Charpenterie,003,4532.8400,33200,4532.8400,IJTT5RTM1,0000060,COOPPLUS--,FALSE,3,
0000019032,PARCS-CANA,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000064,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,2WQZ8UG67,0000061,VITR-CLETE,FALSE,3,
0000019032,PARCS-CANA,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000064,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,B49RN8WDT,0000061,VITR-CLETE,FALSE,3,
0000019032,PARCS-CANA,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000064,,CREDIT SOUMISSION ENTENTE AVEC M. GIROUX,003,0.0000,,0.0000,Q7IMF7EOL,0000061,VITR-CLETE,FALSE,3,
0000020005,SIX-PINTS-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000065,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,6RYB4BH8P,0000062,PORTES-RO-,FALSE,3,
0000020005,SIX-PINTS-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000065,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,1KYWSVXT8,0000062,PORTES-RO-,FALSE,3,
0000020005,SIX-PINTS-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000065,08100,Portes et cadres métalliques,003,3732.1900,33200,3732.1900,MEVARTYOH,0000062,PORTES-RO-,FALSE,3,
0000020005,SIX-PINTS-,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000065,,VOIR DESSIN JOINT,004,0.0000,,0.0000,TUR5GK9DV,0000062,PORTES-RO-,FALSE,3,
0000020005,SIX-PINTS-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000066,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,DCW3HN9C9,0000063,SIDE-ACOUS,FALSE,3,
0000020005,SIX-PINTS-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000066,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,WROXCT3H3,0000063,SIDE-ACOUS,FALSE,3,
0000020005,SIX-PINTS-,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000066,,TRAVAUX À L'HEURE ET MATÉRIAUX (REGIE CONTROLÉE),003,0.0000,,0.0000,SC7HGRFS7,0000063,SIDE-ACOUS,FALSE,3,
0000019049,PETITS-FRE,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000067,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,AEP0JCYY5,0000064,VAL-MAURIC,FALSE,3,
0000019049,PETITS-FRE,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000067,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,JX1HDZ2JW,0000064,VAL-MAURIC,FALSE,3,
0000019049,PETITS-FRE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000067,16000,ÉLECTRICITÉ,003,967.5500,33500,967.5500,S8TR8OAAM,0000064,VAL-MAURIC,FALSE,3,
0000019049,PETITS-FRE,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000067,,TRAVAUX À L'HEURE À 82.50$,004,0.0000,,0.0000,YAHUKNGK4,0000064,VAL-MAURIC,FALSE,3,
0000019049,PETITS-FRE,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000067,,MATÉRIAUX + ADM 12% - 15% / GROS ITEM 10%,005,0.0000,,0.0000,XW80ZNJTC,0000064,VAL-MAURIC,FALSE,3,
0000019049,PETITS-FRE,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000068,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,KHCE565EG,0000065,BEAVERBROU,FALSE,3,15401
0000019049,PETITS-FRE,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000068,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,OHSJ781QB,0000065,BEAVERBROU,FALSE,3,15401
0000019049,PETITS-FRE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000068,15401,Plomberie,003,5531.0000,33500,5531.0000,V37YDS5CJ,0000065,BEAVERBROU,FALSE,3,
0000019049,PETITS-FRE,,....................5,,355.0000,355.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000068,,ISOLATION DU TUYAU A EAU,004,1.0000,33500,1.0000,N7COTZ6FN,0000065,BEAVERBROU,FALSE,3,15401
0000019049,PETITS-FRE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000068,15401,Plomberie,005,528.0200,33500,528.0200,SB501W0Y0,0000065,BEAVERBROU,FALSE,3,
0000019049,PETITS-FRE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000068,15401,extra,006,300.0000,33500,300.0000,QRQ9NVD7N,0000065,BEAVERBROU,FALSE,3,
0000019049,PETITS-FRE,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000069,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,HFJK2JC1Q,0000066,COUVRE-PLA,FALSE,3,
0000019049,PETITS-FRE,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000069,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,O419W6ZJD,0000066,COUVRE-PLA,FALSE,3,
0000019049,PETITS-FRE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000069,09300,Carrelages,003,8460.0000,33500,8460.0000,LH2I1Y72Z,0000066,COUVRE-PLA,FALSE,3,
0000019049,PETITS-FRE,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000069,,FOURNIR PLANCHETTE DE VINYLE DANS LES LOCAUX 100-100A-102-104,004,0.0000,,0.0000,3LMKMV8DN,0000066,COUVRE-PLA,FALSE,3,
0000019049,PETITS-FRE,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000069,,106-112 ET ESC-01.,005,0.0000,,0.0000,P6C21V2V5,0000066,COUVRE-PLA,FALSE,3,
0000019049,PETITS-FRE,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000069,,CÉRAMIQUE DANS LES LOCAUX 104-105 AUX PLANCHER ET PLINTHE AVEC,006,0.0000,,0.0000,7F52TJUM2,0000066,COUVRE-PLA,FALSE,3,
0000019049,PETITS-FRE,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000069,,AVEC MOULURE FINITION SUR LE DESSUS DE LA PLINTHE,007,0.0000,,0.0000,55NYKGGNF,0000066,COUVRE-PLA,FALSE,3,
0000019034,COOP-STE-T,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000070,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,YTSKO9GP0,0000067,INST-D-L--,FALSE,3,
0000019034,COOP-STE-T,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000070,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,3MC7QG94G,0000067,INST-D-L--,FALSE,3,
0000019034,COOP-STE-T,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000070,08000,PORTES ET FENETRES,003,5120.0000,33500,5120.0000,SOVZ6IYX9,0000067,INST-D-L--,FALSE,3,
0000019034,COOP-STE-T,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000070,,HUIT (8) PORTES DOUBLES EXISTANTES À ENLEVER,004,0.0000,,0.0000,L9DTJ2J0D,0000067,INST-D-L--,FALSE,3,
0000019034,COOP-STE-T,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000070,,HUIT (8) SANS OUVERTURE A REMPLACER PAR OUVERTURE INTERIEURE,005,0.0000,,0.0000,RL05RLC8R,0000067,INST-D-L--,FALSE,3,
0000019034,COOP-STE-T,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000070,,HUIT (8) PORTES DOUBLES POSEES ET ISOLEES À RÉINSTALLER,006,0.0000,,0.0000,MQ4WS1IXF,0000067,INST-D-L--,FALSE,3,
0000019034,COOP-STE-T,,..................001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000070,,NOUVEAU SEUIL ET ÉQUIPEMENT DE LEVAGE FOURNI PAR CRC,007,0.0000,,0.0000,2XM9XZWGW,0000067,INST-D-L--,FALSE,3,
0000020005,SIX-PINTS-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000071,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,DAIZLLV7G,0000068,F-DAIGLE--,FALSE,3,
0000020005,SIX-PINTS-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000071,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,3SHKGVLP8,0000068,F-DAIGLE--,FALSE,3,
0000020005,SIX-PINTS-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000071,08110,Portes et cadres d'acier,003,573.6500,33200,573.6500,X4E5OT6NO,0000068,F-DAIGLE--,FALSE,3,
0000020005,SIX-PINTS-,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000071,,"CADRE,PORTE,CHARNIERE,SERRURE,SEUIL ET COUPE FROID",004,0.0000,,0.0000,426IKZ71J,0000068,F-DAIGLE--,FALSE,3,
0000020003,CIUSSS-ADM,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000072,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,2Q604WWFJ,0000069,INTO------,FALSE,3,07720
0000020003,CIUSSS-ADM,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000072,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,PA2H1ZYE4,0000069,INTO------,FALSE,3,07720
0000020003,CIUSSS-ADM,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000072,,"FOURNITURE, LIVRAISON AU SOL ET PLAN SCELLE",003,0.0000,,0.0000,9GZS6X3WF,0000069,INTO------,FALSE,3,
0000020003,CIUSSS-ADM,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000072,07330,Revêtements de toit,004,3000.0000,33500,3000.0000,VJ9MXRM4M,0000069,INTO------,FALSE,3,
0000020003,CIUSSS-ADM,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000073,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,FM928TN0R,0000070,REINE-COUV,FALSE,3,
0000020003,CIUSSS-ADM,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000073,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,9UX5STYMO,0000070,REINE-COUV,FALSE,3,
0000020003,CIUSSS-ADM,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000073,,FOURNITURE ET INSTALLATION DES PANNEAUX GERFLOR,003,0.0000,,0.0000,0UJISTJSQ,0000070,REINE-COUV,FALSE,3,
0000020003,CIUSSS-ADM,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000073,10000,PRODUITS SPÉCIAUX,004,38000.0000,33200,38000.0000,8S4Q1BP50,0000070,REINE-COUV,FALSE,3,
0000020003,CIUSSS-ADM,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000074,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,M1GOFX1ZH,0000071,REINE-COUV,FALSE,3,
0000020003,CIUSSS-ADM,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000074,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,N17OD3VVM,0000071,REINE-COUV,FALSE,3,
0000020003,CIUSSS-ADM,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000074,09650,Revêtements de sol souples,003,74000.0000,33500,74000.0000,5AZL2GUC1,0000071,REINE-COUV,FALSE,3,
0000020003,CIUSSS-ADM,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000074,09310,Carreaux de céramique,004,20000.0000,33500,20000.0000,RC5PXWHM8,0000071,REINE-COUV,FALSE,3,
0000020003,CIUSSS-ADM,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000074,,INCLUS CORRECTION CHAPE,005,0.0000,,0.0000,C7RAPV741,0000071,REINE-COUV,FALSE,3,
0000020007,9374-4415-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000076,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,704BRV104,0000073,MULTI-ENER,FALSE,3,
0000020007,9374-4415-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000076,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,MLTF33DUX,0000073,MULTI-ENER,FALSE,3,
0000020007,9374-4415-,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000076,,SELON DIRECTIVE M-01 APPROUVÉE,003,0.0000,,0.0000,91J8YUTM7,0000073,MULTI-ENER,FALSE,3,
0000020007,9374-4415-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000077,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,J9GLSS4NV,0000074,GROUPE-SAN,FALSE,3,
0000020007,9374-4415-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000077,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,KZZON0WA9,0000074,GROUPE-SAN,FALSE,3,
0000020007,9374-4415-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000077,10810,Accessoires de toilette,003,90.0000,33200,90.0000,XY5EB8ZRW,0000074,GROUPE-SAN,FALSE,3,
0000020007,9374-4415-,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000077,,DIRECTIVE A-01 APPROUVÉE,004,0.0000,,0.0000,UVZUXPQHG,0000074,GROUPE-SAN,FALSE,3,
0000020007,9374-4415-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000078,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,DHJL0A4A4,0000075,F-DAIGLE--,FALSE,3,
0000020007,9374-4415-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000078,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,OB5TE4NU5,0000075,F-DAIGLE--,FALSE,3,
0000020007,9374-4415-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000078,08000,PORTES ET FENETRES,003,1050.0000,33200,1050.0000,GO8FR2BXG,0000075,F-DAIGLE--,FALSE,3,
0000020007,9374-4415-,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000078,,REMPLACEMENT PAR PORTE ACIER,004,0.0000,,0.0000,W1PIGZUX8,0000075,F-DAIGLE--,FALSE,3,
0000020007,9374-4415-,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000078,,DIRECTIVE A-02 APPROUVÉE,005,0.0000,,0.0000,0VQRNZW2K,0000075,F-DAIGLE--,FALSE,3,
0000019034,COOP-STE-T,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000079,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,LMEDJH97S,0000076,ATELIER-PR,FALSE,3,
0000019034,COOP-STE-T,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000079,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,OEQHXMFLX,0000076,ATELIER-PR,FALSE,3,
0000019034,COOP-STE-T,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000079,06400,Ébénisterie,003,3114.9000,33500,3114.9000,7CRD6W8YK,0000076,ATELIER-PR,FALSE,3,
0000019034,COOP-STE-T,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000079,,FABRICATON D'UNE ESCALIER,004,0.0000,,0.0000,BHU53CUIJ,0000076,ATELIER-PR,FALSE,3,
0000020007,9374-4415-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000080,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,3OEPMW85S,0000077,PEINT-DUPO,FALSE,3,
0000020007,9374-4415-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000080,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,MF98XOHQF,0000077,PEINT-DUPO,FALSE,3,
0000020007,9374-4415-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000080,09910,Peintures,003,2269.0000,33500,2269.0000,1ZMMCLE97,0000077,PEINT-DUPO,FALSE,3,
0000020007,9374-4415-,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000080,,TRAVAUX EN SOIRÉE DE 18H À 6H,004,0.0000,,0.0000,0V5VQUQ3B,0000077,PEINT-DUPO,FALSE,3,
0000020005,SIX-PINTS-,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000081,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,RN30A17F7,0000078,MARC-COSSE,FALSE,3,
0000020005,SIX-PINTS-,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000081,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,AR00ZQCLM,0000078,MARC-COSSE,FALSE,3,
0000020005,SIX-PINTS-,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000081,,85.00 $ / HEURE + MATERIAUX + COST 15%,003,0.0000,,0.0000,EBM411CIS,0000078,MARC-COSSE,FALSE,3,
0000020005,SIX-PINTS-,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000081,16000,ÉLECTRICITÉ,004,1.0000,33500,1.0000,0TKUTFUEP,0000078,MARC-COSSE,FALSE,3,
0000019032,PARCS-CANA,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000085,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,W9RR5E14P,0000082,VITR-CLETE,FALSE,3,
0000019032,PARCS-CANA,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000085,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,VLYY62DI8,0000082,VITR-CLETE,FALSE,3,
0000019032,PARCS-CANA,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000085,08500,Fenêtres,003,-798.0000,33500,-798.0000,VR6Z7PV4L,0000082,VITR-CLETE,FALSE,3,
0000020003,CIUSSS-ADM,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000086,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,02HJIBJ7X,0000083,EDC-CONSTR,FALSE,3,02220
0000020003,CIUSSS-ADM,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000086,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,GB1JN7A30,0000083,EDC-CONSTR,FALSE,3,02220
0000020003,CIUSSS-ADM,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000086,02220,Travaux de démolition,003,42000.0000,33200,42000.0000,7CB78LNY6,0000083,EDC-CONSTR,FALSE,3,
0000020003,CIUSSS-ADM,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000087,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,HZWW3YRC2,0000084,PROT-PAQUI,FALSE,3,
0000020003,CIUSSS-ADM,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000087,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,SNAW01LG7,0000084,PROT-PAQUI,FALSE,3,
0000020003,CIUSSS-ADM,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000087,13930,Réseau de gicleurs sous eau,003,70774.0900,33500,70774.0900,WTFNTJ236,0000084,PROT-PAQUI,FALSE,3,
0000020003,CIUSSS-ADM,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000087,,ARROSEURS AUTOMATIQUES,004,0.0000,,0.0000,ZUKVVFG7J,0000084,PROT-PAQUI,FALSE,3,
0000020003,CIUSSS-ADM,,....................6,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000088,,TEL QUE PLAN ET DEVIS CIVIL,001,1.0000,33200,1.0000,MF83RW3SX,0000085,ENT-MAXIME,FALSE,3,
0000020003,CIUSSS-ADM,,................00001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000088,,RAGREAGE DE LA DALLE MECANIQUE: EXCAVATION ET REMBLAIS,002,0.0000,,0.0000,4VA1KH0FU,0000085,ENT-MAXIME,FALSE,3,
0000020003,CIUSSS-ADM,,................00001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000088,,RAGREAGE DE LA DALLE ASCENDEUR: EXCAVATION ET REMBLAIS,003,0.0000,,0.0000,4US06EA5W,0000085,ENT-MAXIME,FALSE,3,
0000020003,CIUSSS-ADM,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000088,,ISOLATION SOUS DALLE,004,0.0000,,0.0000,GYEM4PHJH,0000085,ENT-MAXIME,FALSE,3,
0000020003,CIUSSS-ADM,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000088,02300,Terrassement,005,95050.0000,33200,95050.0000,Y71KAR7TT,0000085,ENT-MAXIME,FALSE,3,
0000020003,CIUSSS-ADM,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000089,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,T9NMVZNXS,0000086,QUINOX----,FALSE,3,
0000020003,CIUSSS-ADM,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000089,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,QI28YK1ER,0000086,QUINOX----,FALSE,3,
0000020003,CIUSSS-ADM,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000089,07000,ISOLATION THERMIQUE ET ÉTANCHÉITÉ,003,68000.0000,33500,68000.0000,R7C7XB62A,0000086,QUINOX----,FALSE,3,
0000020003,CIUSSS-ADM,,.................0001,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000089,,PRIX SEPARE R-2,004,0.0000,,0.0000,9Z9LXCPA5,0000086,QUINOX----,FALSE,3,
0000019049,PETITS-FRE,,....................3,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000090,,"SELON PLANS, DEVIS ET ADDENDA POUR CONSTRUCTION",001,1.0000,33200,1.0000,8608WGCBG,0000087,NOUVEL-HOR,FALSE,3,
0000019049,PETITS-FRE,,....................4,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,0,0,0.0000,,,000000090,,AVEC LA FIRME D'INGENIERIE ET ARCHITECTES,002,1.0000,33200,1.0000,701MC2JW9,0000087,NOUVEL-HOR,FALSE,3,
0000019049,PETITS-FRE,,,,0.0000,0.0000,FALSE,0.0000,0.000000,0.0000,1,1,0.0000,,,000000090,08000,PORTES ET FENETRES,003,759.6000,33200,759.6000,45XROALBF,0000087,NOUVEL-HOR,FALSE,3,
